path,kind,module,revision,step,substep_id,status,method,evidence,reason
codex-visual/20260906-192932Z/review-twilight.png,binary,codex-visual/20260906-192932Z,a89a0154f916daca692df365a7452d58a5c5eea68e3fcf7bda1cde4884bab0b3,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260906-192932Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/codex-report.md,text,codex-visual/20260907-053852Z,5d862f1ef94656744756fa2456ac6a3fcb5eef9bef2cc427a6877cbc6ccf48e1,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/generated-paths.json,text,codex-visual/20260907-053852Z,66ecb2900b9657b521538c839d6fd563e467df80b970e78569462013a3442040,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/machine-golden-attempt1.png,binary,codex-visual/20260907-053852Z,e65ab5cfee4529c998d27a6834d5574b6bd75ff45bee7e845b1f4a66dc793188,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/machine-golden.png,binary,codex-visual/20260907-053852Z,6df8bf5616126a0a1166de3761fdf7911e53c29ea618ae462ec1c570ad52e489,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/machine-night-attempt1.png,binary,codex-visual/20260907-053852Z,03d1b8469f7f9c290a82fee997a7d0ddeab15759878571785088e3f8e5cd779e,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/machine-night.png,binary,codex-visual/20260907-053852Z,c36d4c1dfcfe3e7c42264389f1aa547ab6f0442f2a5bbdbf46a33056b2ce0986,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/machine-twilight-attempt1.png,binary,codex-visual/20260907-053852Z,d8fbe7e79cf189530a8423e8db0216e7661d13288e8ba78a6c5d49795001a2ff,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/machine-twilight.png,binary,codex-visual/20260907-053852Z,6600ead1bb6d07db8da15a9039789f31823ac93c479a242dc57b86c6b03e0103,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/measure.ps1,text,codex-visual/20260907-053852Z,c533a4c528dbd2da75b2c2c519f526a1f35ac70f0cba0fa35fc2a32445572ad2,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/platter-attempt1.png,binary,codex-visual/20260907-053852Z,390fe9ce19ecd573596c317ddd2b6b17380d3b0ba9b3b658a2dfff4cbae470d6,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/platter-attempt2.png,binary,codex-visual/20260907-053852Z,abd8aa16d6b84d352370d26789b9b83046704eba8ab735c5646427d830430461,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/platter.png,binary,codex-visual/20260907-053852Z,bd6e64769f85f0b7758c464351f800a42ddff915c826a7b4923a38b82387fb9a,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/prepare.ps1,text,codex-visual/20260907-053852Z,e29398ffd768ee24240755a510bf3b67b4b5575ebf2683ee7199ebd169397ca3,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/qa-metrics.txt,text,codex-visual/20260907-053852Z,655fe897630f41a9d522e9505ac2466c7bdff98a09f3c4705e50bff8ba6e214a,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/qa-registration.txt,text,codex-visual/20260907-053852Z,dc170390f41bf16a18f06a1073fd9ffc39a6ba396c2d988f5b7913965465f023,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-053852Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-053852Z/registration-overlay.png,binary,codex-visual/20260907-053852Z,1917056180c2b8c20c60399e32064ae4a5f6a5fa1569cb195d9107ea6ebf7aef,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/review.png,binary,codex-visual/20260907-053852Z,42c8d56747bf21bb67461c5691d085ff79ec51f89c3cb9ea88ce563fa262d135,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/tonearm-attempt1.png,binary,codex-visual/20260907-053852Z,0bd329c46e4645877c282aef50e23d2eb8655ede3eb915312cacc654f8bbc060,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/tonearm-attempt2.png,binary,codex-visual/20260907-053852Z,d55c281df503eaf3d652ac019a164bf4929b4f146faa5e27d566141755478f0c,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-053852Z/tonearm.png,binary,codex-visual/20260907-053852Z,5c76a47686706d340cb2bf8cd39e52269249492e5d8af5a83bdfc9700f659a9e,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-053852Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/codex-report.md,text,codex-visual/20260907-055939Z,011705e021a9489abfc9f4af778e8d26b31d590a50d2dff6ab6c532021c736c2,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-055939Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-055939Z/normalize.ps1,text,codex-visual/20260907-055939Z,d2e0fbd84a52958bebd23160c735bce6e8125e005cba291e94b793953c62193e,01,01-S07,已检查,全文阅读（文本）+引用面 grep,evidence/batches-review.md#1,批次 20260907-055939Z 的报告/脚本/清单；原始制作批次归档，production-batches.md 已登记
codex-visual/20260907-055939Z/platter-attempt-1.png,binary,codex-visual/20260907-055939Z,cc372d816c783ac8cd32b0162ec2f6cc46c976c794b851307b7dd44d0dff4362,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/platter.png,binary,codex-visual/20260907-055939Z,eb28974a7e35cc24206ae8698f63b183ec6e444ec586d0ea41a04949b68b234e,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/review.png,binary,codex-visual/20260907-055939Z,4d91e4b460c4ff46efd9e558230301ace5c29234e0f0486f9eb791a9e1778f1b,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/spindle-attempt-1.png,binary,codex-visual/20260907-055939Z,82e339aab2a1f89d5884f001c7f299938a4777a664caedc82072113245eb62c7,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/spindle-attempt-2.png,binary,codex-visual/20260907-055939Z,5cbed0951660800da5192fbfdaca5422dff580880c3cf0474842aadee6757beb,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
codex-visual/20260907-055939Z/spindle.png,binary,codex-visual/20260907-055939Z,064be7e6cbc98e5bebb9564afa691bc84b53a348ef05102ab83090754fd26ab7,01,01-S07,已检查,PNG 头/尺寸+sha256 去重+晋升关系核验,evidence/batches-review.md#1,批次 20260907-055939Z 图片；原始制作批次归档（含失败尝试），晋升/重复关系见批次表
eslint.config.js,text,eslint.config.js,bc29c6921cc9d18efbe76835600bf69378a3ab7c6bc547772385e428fa6dd841,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,"ESLint 9 flat config：只 lint **/*.{ts,tsx}，忽略 dist；三条 warn 规则；使用者：pnpm lint；判定：当前有效"
index.html,text,index.html,ae19b5d177b6942cf92f5a04112f7c11ca0126f2598c734a1966c105ac1d44e7,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,Vite 入口：favicon /vite.svg、Google Fonts（Baloo 2 + Noto Sans SC，src/themes/cinnaglass/cinnaglass.css 等 4 文件使用）、标题「我们的小世界 · Our World」、挂载 /src/main.tsx；使用者：Vite dev/build；判定：当前有效（favicon 为模板 logo，见 F-09）
package.json,text,package.json,2f4854eadf8d35455fe919d0484c87b5445b45831aad8aca448527abb1277c10,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,依赖与脚本清单：dev/dev2(5174)/build/lint/preview/format；deps 含 @react-three/rapier（src 零引用）、page-flip 2.0.7（仅被未挂载的 journal-book.tsx 引用）、pixi.js/pixi-filters/supabase/react/router；使用者：pnpm/Vite/TS；判定：当前有效；含 2 项可清理依赖（F-04/F-05）
patches/page-flip@2.0.7.patch,text,patches/page-flip@2.0.7.patch,333ac2e280de6ddda4baf0936a68846e8dcfb1c1adfaa190b6ac7a32564f195e,01,01-S03,已检查,全文差分解析（difflib 对比 -/+ 单行）+ 引用核验,evidence/root-review.md#patches,"pnpm 补丁：改 dist/js/page-flip.browser.js（压缩单行）——render() 帧索引 Math.max(0,…) 防负；start() 幂等（owRunning）、重置 timer=performance.now()、仅在动画中或 state≠read 时继续 rAF；新增 stop() 取消 rAF；使用者：pnpm install（经 pnpm-workspace.yaml/lockfile hash）；判定：已完成历史（随 F-05 决定）"
pnpm-lock.yaml,text,pnpm-lock.yaml,5217dbfaf7d4cc4cb06b0490edc6eb858998b05d4dd674a63344f1c01b7f2f98,01,01-S03,已检查,生成文件：结构化检索（importers/patchedDependencies/packages 段）+ 与 package.json 程序化对照；未逐行通读 89KB 全文,evidence/root-review.md#root,pnpm v9 锁文件：importers 与 package.json 完全一致；patchedDependencies 记录 page-flip 补丁 hash；经 rapier 间接锁入 three@0.185.1、@react-three/fiber 9.6.1、three-stdlib；使用者：pnpm install；判定：当前有效（随 F-04/F-05 变化）
pnpm-workspace.yaml,text,pnpm-workspace.yaml,be186525c2b0eb75f89b2917212e2528269f3c4727e9cf11bf8af0178996fb44,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#root,pnpm 配置：patchedDependencies page-flip@2.0.7 → patches/page-flip@2.0.7.patch；使用者：pnpm install；判定：当前有效（绑定 F-05）
public/avatars/blue.png,binary,public/avatars,e70df19d7fee97e0c077ca019eb94698a7697a1f744a9f82637832ecf88c8c33,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,默认头像（蓝）256² RGBA；使用者：src/themes/cinnaglass/screens.tsx、shell/chat-card.tsx；3 个 check 脚本当上传夹具；判定：当前有效
public/avatars/pink.png,binary,public/avatars,2d4979c95b0841711c91fd1b9d6eed73b5250b1e42f54a18c0456a32f9fb8e11,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,默认头像（粉）256² RGBA；使用者：screens.tsx、chat-card.tsx；判定：当前有效
public/characters/blue-reading-closed.png,binary,public/characters,648dc37a67fe6ea949578033384e0cb20e4bdf09269647a1402a1e4a0781a438,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 蓝耳闭眼阅读帧 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/blue-reading-open.png,binary,public/characters,11caefc261310f8613818a69f424e6343db23177b33ca1678a698bd8cf742846,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 蓝耳睁眼阅读立绘 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/pink-writing-closed.png,binary,public/characters,1a5258f19307ea7bcb6f9c4cd1e2827260ce6fae6ebb7cdcbf53ffc900e43d3b,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 粉耳闭眼书写帧 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/characters/pink-writing-open.png,binary,public/characters,6b3654e3d67879ff35a5923c9277445a04e3812c512b27a7c150b3080ec8764c,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,角色立绘 粉耳睁眼书写立绘 1024² RGBA（约 1.1–1.2MB）；使用者：src/themes/cinnaglass/room/room-scene.tsx；ai/design_system/character.md 图文；判定：当前有效
public/fonts/journal/LXGWWenKaiLite-Regular.woff2,binary,public/fonts,8bcace4fdf611525f2841d7602a7b2c65f30626fb6cda116cf12e90c013063b1,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,日记字体 WOFF2 5.27MB（未子集化）；使用者：src/themes/cinnaglass/journal-room.css @font-face url(/fonts/journal/…)；判定：当前有效
public/fonts/journal/OFL.txt,text,public/fonts,0333a85fe077b6849f8e417acc44e8bd879442ceb681e271acf93e2d57fd4e2e,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,字体许可证：SIL OFL 1.1；版权 LXGW（保留字体名 霞鹜/LXGW 等，附加许可允许转 WOFF2 供 web 分发）+ Klee Project（Fontworks）；使用者：法律合规随字体分发（OFL 第 2 条要求随附）；判定：当前有效（必须随字体保留）
public/fonts/journal/manifest.json,text,public/fonts,965358aca0c3c8d8310592d671a113d4ace495e8dd2013230f0ae32b8b88c084,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,字体溯源清单：LXGW WenKai Lite → Journal WenKai，来源 URL、arts 源 ttf sha、woff2 sha/bytes、转换方式、5.27MB 未子集化的性能告警；使用者：人/agent（设计系统、arts 清单、monet skill）；非运行时；判定：当前有效（溯源文档，随 build 发布）
public/mock/couple-feed.json,text,public/mock,bff5b94d31e683bd5beec8676f43fb2dc7fe272d0be3768bee2f4d97f45caf24,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,早期 mock 数据：couple/user1/user2/posts（couple_id、unlock_cost、is_placeholder…）；使用者：无；判定：已作废；删除候选 D-02；本轮已删除（PA-001），保留删除前记录；本轮已删除，保留删除前版本与检查证据
public/rooms/gameroom/thumb.png,binary,public/rooms,6b4c9b0d7d3252556d2d1af45737c6808d1e7a3b614d11677b208704a00175b1,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 棋牌室（锁定）400×267；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/garden/thumb.png,binary,public/rooms,a45e492f2c1622947595cf39e86346286dc115e10d2aa1ca8a9607ed63f02a29,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 植物园（锁定）400×267；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/study/golden.png,binary,public/rooms,2107deb585b23d7013018bc29dc85ce42c4d54c1bc2303ec5c67d28c8fdddc68,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 golden 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/golden.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/rooms/study/night.png,binary,public/rooms,7f753d58f2b823ce225a322d8c7a5b43fe6d9765b08816054bb6cc24aefcb992,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 night 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/night.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/rooms/study/parts/platter-golden.png,binary,public/rooms,6f11f9ab8c64b55ec7b4dc6b07fd4b42a0a8452d964f28c16a6375bd11c3bb93,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-golden.png,binary,public/rooms,79e6a904211c25d123f6b62b8d8b2156a9e237678e6687b79aec596ad380da40,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-night.png,binary,public/rooms,6d09cbe108006197e523187ed9ca05c07aa0a142d456dd341289102fba643020,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-add-twilight.png,binary,public/rooms,f217544317efdff83f8c92c997a4439da25962891bfd3621080abb2ae6dcde65,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态加色光层 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-golden.png,binary,public/rooms,63a31d165096c6fbafe6abe1791a582cccbca15aed95b84a45c6b772dffb662f,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 golden 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-night.png,binary,public/rooms,a054da6fd103bf094538638a6f03b77ca14a297ac61f08264437f036e1a8bf5f,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-light-mul-twilight.png,binary,public/rooms,219b55566c8edd6531f7d9731a1ee2e679ab7e51e36a8a4d92e3e3c7af5d7189,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 静态乘色光层 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-night.png,binary,public/rooms,385e393b0a8def3a54cc1bd855708aafa221bcf375ee14beb935dbb2866d57db,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 night 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/platter-twilight.png,binary,public/rooms,392341c8dbb69907b9af55af67cd4395763c6e585ff7899658f9e6e2c886fe1e,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱片外观基底 twilight 512²，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-golden.png,binary,public/rooms,4445f4201551ce741e1f12930d49901fcf29092e90eaeb57b46fc1f7917bc035,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 golden 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-night.png,binary,public/rooms,c5ba824acd35d27c83c8e16bfc6a99a61c7c901f2d67249256e823813d7b7c8e,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 night 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/spindle-twilight.png,binary,public/rooms,702e6f94c140a5103197e86dec06bc28d855c4ed562be537efaf0449d33e43fe,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 转轴针 twilight 36×44，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/tonearm.png,binary,public/rooms,ddb2e952e4da669547b6f04e1ef1203a9b8be031129d5a4b3855d34d7525d951,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片机零件 唱臂固有色零件 204×164，build-turntable-parts.py 产物；使用者：src/themes/cinnaglass/room/study-room.ts 硬编码路径；turntable.json 登记；判定：当前有效（构建产物）
public/rooms/study/parts/turntable.json,text,public/rooms,6763df4a7a30b970b73975692a7617dac281fa0bba7108a0afbc23efde463419,01,01-S03,已检查,全文阅读+grep 引用核验,evidence/root-review.md#public,build-turntable-parts.py 输出的零件清单：pivot、arm box、spindle box、platterArt/platterLight 路径、armTint、donor；使用者：人/agent 对照；运行时不读取（值被手抄进 study-room.ts：arm box 976/834/102/82 一致）；判定：当前有效（构建产物，非运行时消费）
public/rooms/study/thumb.png,binary,public/rooms,f497c90a3567c4eff8991bb6eaf073cf3a780c9eb07e89a872d7de39c94d43b3,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,房间缩略图 书房 400×250；使用者：src/themes/cinnaglass/shell/rail.tsx ROOMS 列表；ai/design_system/scene.md；判定：当前有效
public/rooms/study/twilight.png,binary,public/rooms,53b51e9e10de133a8f93d774d50d5415e579020ebdd90dbb0a189fce33851d91,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,书房底图 twilight 1586×992 RGB（约 2.4MB），由 build-turntable-parts.py 从 arts/rooms/study/source/twilight.png 贴入无盘无臂机器生成；使用者：src/themes/cinnaglass/room/study-room.ts；设计文档多处；判定：当前有效（构建产物）
public/ui/disc-cover.png,binary,public/ui,af0fa07af38913dbb5e41b688ceb1601ec318db9d6706f4a515b9096db454785,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,唱片封面 256² RGBA；使用者：src/themes/cinnaglass/shell/floaters.tsx；判定：当前有效
public/ui/journal/avatar-blue.webp,binary,public/ui,7666ab7604ea80c670eb1bba15f1897371979b61a2b1e6eac9d33c6a4046951c,01,01-S03,已检查,元数据（file/sips 尺寸、大小、sha256）+ 消费者引用核验（grep src/CSS url()/scripts/ai 文档/manifest）,evidence/root-review.md#public,日记默认自己头像 84² webp（pack-journal-art.mjs 从概念图裁出）；使用者：src/themes/cinnaglass/journal-layout.ts 动态 `/ui/journal/avatar-${defaultAvatar}.webp`；check-journal-turn.mjs 测试 URL；判定：当前有效（构建产物）
